Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand,Price_per_GB_RAM,Camera_Score,Value_Score,Price_Tier
"Micromax IN Note 2 (Gold, 64 GB)","₹8,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.71,50.0,5.0,5000.0,0.0,8499.0,Micromax,2833.0,55.0,1.7649135192375573,Premium
"Micromax IN Note 2 (Gold, 256 GB)","₹8,299",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,3.0,64.0,16.51,50.0,5.0,5000.0,0.0,8299.0,Micromax,2766.3333333333335,55.0,1.8074466803229305,Premium
"Micromax IN Note 2 (White, 64 GB)","₹6,499",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,3.0,32.0,16.71,8.0,5.0,6000.0,0.0,6499.0,Micromax,2166.3333333333335,13.0,2.7696568702877364,Mid
"Micromax IN Note 2 (White, 256 GB)","₹9,699",6 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,6.0,256.0,17.02,108.0,16.0,6000.0,0.0,9699.0,Micromax,1616.5,124.0,3.711722858026601,Premium
"Micromax IN 2b (Silver, 256 GB)","₹9,699",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.0,8.0,256.0,17.02,108.0,13.0,5000.0,0.0,9699.0,Micromax,1212.375,121.0,4.124136508918445,Premium
"Micromax IN 2b (Black, 128 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,6.0,64.0,16.94,64.0,13.0,6000.0,0.0,8999.0,Micromax,1499.8333333333333,77.0,4.000444493832648,Premium
"Micromax IN 2b (Black, 256 GB)","₹6,299",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,3.0,64.0,16.56,13.0,5.0,5000.0,0.0,6299.0,Micromax,2099.6666666666665,18.0,2.381330369899984,Mid
"Micromax IN 2b (Green, 64 GB)","₹8,499",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,3.0,64.0,16.51,50.0,5.0,6000.0,0.0,8499.0,Micromax,2833.0,55.0,2.1178962230850686,Premium
"Micromax IN 2b (Green, 128 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.5,4.0,64.0,16.94,50.0,5.0,5000.0,0.0,8499.0,Micromax,2124.75,55.0,2.3532180256500763,Premium
"Micromax IN 2b (Green, 256 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,8.0,64.0,17.02,64.0,8.0,5160.0,0.0,8999.0,Micromax,1124.875,72.0,4.587176352928103,Premium
"Micromax IN 2b (Blue, 64 GB)","₹7,499",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,6.0,64.0,16.51,13.0,5.0,5000.0,0.0,7499.0,Micromax,1249.8333333333333,18.0,4.000533404453927,Premium
"Micromax IN 2b (Blue, 128 GB)","₹7,299",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,16.51,13.0,5.0,5000.0,0.0,7299.0,Micromax,1824.75,18.0,2.740101383751199,Premium
"Micromax IN 2b (Blue, 256 GB)","₹6,699",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.51,8.0,8.0,4000.0,0.0,6699.0,Micromax,2233.0,16.0,1.7913121361397224,Mid
"Micromax IN 2b (Gold, 64 GB)","₹9,299",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,16.94,108.0,16.0,6000.0,0.0,9299.0,Micromax,2324.75,124.0,2.580922679858049,Premium
"Micromax IN 2b (Gold, 256 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,16.51,32.0,8.0,6000.0,0.0,7999.0,Micromax,1333.1666666666667,40.0,4.50056257032129,Premium
"Micromax IN 2b (White, 128 GB)","₹9,299",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.8,8.0,128.0,16.94,64.0,13.0,6000.0,0.0,9299.0,Micromax,1162.375,77.0,5.161845359716098,Premium
"Micromax IN 2b (White, 256 GB)","₹8,999",6 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.5,6.0,256.0,16.94,108.0,8.0,5160.0,0.0,8999.0,Micromax,1499.8333333333333,116.0,3.4403822646960776,Premium
"Micromax IN 2c (Silver, 64 GB)","₹5,999",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,32.0,16.51,13.0,8.0,6000.0,0.0,5999.0,Micromax,1999.6666666666667,21.0,3.0005000833472244,Mid
"Micromax IN 2c (Silver, 128 GB)","₹6,499",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,32.0,16.51,8.0,8.0,5000.0,0.0,6499.0,Micromax,3249.5,16.0,1.5386982612709648,Mid
"Micromax IN 2c (Silver, 256 GB)","₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,8.0,128.0,16.94,108.0,16.0,6000.0,0.0,8999.0,Micromax,1124.875,124.0,5.333925991776864,Premium
"Micromax IN 2c (Black, 128 GB)","₹8,299",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,17.02,13.0,5.0,5160.0,0.0,8299.0,Micromax,1383.1666666666667,18.0,3.7305699481865284,Premium
"Micromax IN 2c (Black, 256 GB)","₹7,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.94,50.0,8.0,6000.0,0.0,7999.0,Micromax,1333.1666666666667,58.0,4.50056257032129,Premium
"Micromax IN 2c (Green, 128 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,2.0,32.0,16.51,8.0,5.0,6000.0,0.0,5999.0,Micromax,2999.5,13.0,2.0003333888981496,Mid
"Micromax IN 2c (Green, 256 GB)","₹9,799",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 32MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,6.0,128.0,16.76,108.0,32.0,6000.0,0.0,9799.0,Micromax,1633.1666666666667,140.0,3.6738442698234515,Premium
"Micromax IN 2c (Blue, 64 GB)","₹6,699",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,64.0,16.56,13.0,8.0,5500.0,0.0,6699.0,Micromax,2233.0,21.0,2.4630541871921183,Mid
"Micromax IN 2c (Blue, 256 GB)","₹6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,64.0,16.56,8.0,8.0,6000.0,0.0,6999.0,Micromax,3499.5,16.0,1.7145306472353192,Mid
"Micromax IN 2c (Gold, 64 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,16.94,13.0,5.0,6000.0,0.0,8299.0,Micromax,1383.1666666666667,18.0,4.337872032775033,Premium
"Micromax IN 2c (Gold, 128 GB)","₹6,299",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.56,8.0,5.0,5500.0,0.0,6299.0,Micromax,1574.75,13.0,3.49261787585331,Mid
"Micromax IN 2c (Gold, 256 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,17.02,50.0,8.0,5160.0,0.0,7999.0,Micromax,1999.75,58.0,2.58032254031754,Premium
"Micromax IN 2c (White, 128 GB)","₹6,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.56,13.0,8.0,6000.0,0.0,6999.0,Micromax,1749.75,21.0,3.4290612944706385,Mid
"Micromax IN 2c (White, 256 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,32.0,16.56,8.0,5.0,5000.0,0.0,5999.0,Micromax,2999.5,13.0,1.666944490748458,Mid
"Micromax IN 1b (Silver, 64 GB)","₹6,299",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,64.0,16.71,13.0,8.0,5500.0,0.0,6299.0,Micromax,3149.5,21.0,1.746308937926655,Mid
"Micromax IN 1b (Silver, 128 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,64.0,16.71,13.0,8.0,6000.0,0.0,6699.0,Micromax,3349.5,21.0,1.7913121361397224,Mid
"Micromax IN 1b (Silver, 256 GB)","₹6,499",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,32.0,16.94,8.0,8.0,5000.0,0.0,6499.0,Micromax,1624.75,16.0,3.0773965225419295,Mid
"Micromax IN 1b (Black, 128 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,8.0,128.0,16.94,108.0,13.0,5000.0,0.0,9499.0,Micromax,1187.375,121.0,4.210969575744815,Premium
"Micromax IN 1b (Black, 256 GB)","₹8,699",4 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,17.02,50.0,8.0,5160.0,0.0,8699.0,Micromax,2174.75,58.0,2.3726865156914587,Premium
"Micromax IN 1b (Green, 128 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,6.0,128.0,16.94,32.0,5.0,5160.0,0.0,7999.0,Micromax,1333.1666666666667,37.0,3.8704838104763097,Premium
"Micromax IN 1b (Green, 256 GB)","₹9,699",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.0,8.0,256.0,16.76,64.0,13.0,6000.0,0.0,9699.0,Micromax,1212.375,77.0,4.948963810702134,Premium
"Micromax IN 1b (Blue, 128 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,64.0,16.71,8.0,8.0,4000.0,0.0,6699.0,Micromax,3349.5,16.0,1.194208090759815,Mid
"Micromax IN 1b (Blue, 256 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,3.0,64.0,16.94,8.0,8.0,4000.0,0.0,5999.0,Micromax,1999.6666666666667,16.0,2.0003333888981496,Mid
"Micromax IN 1b (Gold, 64 GB)","₹6,499",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,32.0,16.94,13.0,5.0,5000.0,0.0,6499.0,Micromax,3249.5,18.0,1.5386982612709648,Mid
"Micromax IN 1b (Gold, 128 GB)","₹7,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,16.51,50.0,8.0,5000.0,0.0,7999.0,Micromax,1333.1666666666667,58.0,3.750468808601075,Premium
"Micromax IN 1b (Gold, 256 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,16.51,50.0,8.0,5000.0,0.0,8499.0,Micromax,2124.75,58.0,2.3532180256500763,Premium
"Micromax IN 1b (White, 64 GB)","₹7,299",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,16.71,13.0,8.0,5000.0,0.0,7299.0,Micromax,1216.5,21.0,4.110152075626798,Premium
"Micromax IN 1b (White, 256 GB)","₹6,999",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,3.0,32.0,16.71,13.0,8.0,5000.0,0.0,6999.0,Micromax,2333.0,21.0,2.1431633090441493,Mid
"Honor X7 (Midnight Black, 128 GB)","₹7,299",3 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,3.0,128.0,16.94,13.0,5.0,6000.0,0.0,7299.0,Honor,2433.0,18.0,2.466091245376079,Premium
"Honor X7 (Midnight Black, 256 GB)","₹7,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,4.0,128.0,16.71,13.0,5.0,5160.0,0.0,7499.0,Honor,1874.75,18.0,2.7523669822643018,Premium
"Honor X7 (Titanium Silver, 64 GB)","₹7,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,3.0,64.0,16.71,50.0,5.0,6000.0,0.0,7999.0,Honor,2666.3333333333335,55.0,2.250281285160645,Premium
"Honor X7 (Titanium Silver, 256 GB)","₹8,699",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,17.02,64.0,13.0,5160.0,0.0,8699.0,Honor,2174.75,77.0,2.3726865156914587,Premium
"Honor X7 (Dynamic Black, 256 GB)","₹8,699",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,128.0,17.02,64.0,16.0,5160.0,0.0,8699.0,Honor,1087.375,80.0,4.745373031382917,Premium
"Honor X7 (Gold, 64 GB)","₹7,699",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,17.02,32.0,8.0,5160.0,0.0,7699.0,Honor,1283.1666666666667,40.0,4.021301467723081,Premium
"Honor X7 (Gold, 128 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,16.94,50.0,5.0,5000.0,0.0,8299.0,Honor,1383.1666666666667,55.0,3.614893360645861,Premium
"Honor X7 (Gold, 256 GB)","₹6,499",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,3.0,32.0,16.56,13.0,8.0,6000.0,0.0,6499.0,Honor,2166.3333333333335,21.0,2.7696568702877364,Mid
"Honor X7 (Emerald Green, 128 GB)","₹6,499",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,32.0,16.94,8.0,8.0,4000.0,0.0,6499.0,Honor,1624.75,16.0,2.461917218033544,Mid
"Honor X7 (Emerald Green, 256 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,64.0,17.07,64.0,16.0,5160.0,0.0,8999.0,Honor,1124.875,80.0,4.587176352928103,Premium
"Honor X7 (Ocean Blue, 128 GB)","₹9,299",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.8,8.0,128.0,17.07,108.0,8.0,5160.0,0.0,9299.0,Honor,1162.375,116.0,4.4391870093558445,Premium
"Honor X7 (Ocean Blue, 256 GB)","₹5,999",2 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,32.0,16.71,8.0,8.0,5500.0,0.0,5999.0,Honor,2999.5,16.0,1.833638939823304,Mid
"Honor X6s (Midnight Black, 128 GB)","₹7,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,4.0,128.0,16.71,13.0,8.0,6000.0,0.0,7499.0,Honor,1874.75,21.0,3.2004267235631416,Premium
"Honor X6s (Midnight Black, 256 GB)","₹9,699",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5030 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,4.0,256.0,17.17,64.0,13.0,5030.0,0.0,9699.0,Honor,2424.75,77.0,2.074440663985978,Premium
"Honor X6s (Titanium Silver, 128 GB)","₹6,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.94,13.0,5.0,6000.0,0.0,6999.0,Honor,1749.75,18.0,3.4290612944706385,Mid
"Honor X6s (Titanium Silver, 256 GB)","₹6,299",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,3.0,64.0,16.71,13.0,5.0,6000.0,0.0,6299.0,Honor,2099.6666666666665,18.0,2.857596443879981,Mid
"Honor X6s (Dynamic Black, 64 GB)","₹8,699",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.76,64.0,16.0,5160.0,0.0,8699.0,Honor,2174.75,80.0,2.3726865156914587,Premium
"Honor X6s (Dynamic Black, 128 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,64.0,16.51,8.0,8.0,6000.0,0.0,5999.0,Honor,1999.6666666666667,16.0,3.0005000833472244,Mid
"Honor X6s (Dynamic Black, 256 GB)","₹9,499",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,17.02,108.0,16.0,5160.0,0.0,9499.0,Honor,1583.1666666666667,124.0,3.259290451626487,Premium
"Honor X6s (Gold, 128 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,16.51,50.0,5.0,5160.0,0.0,8299.0,Honor,1383.1666666666667,55.0,3.7305699481865284,Premium
"Honor X6s (Gold, 256 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.94,50.0,16.0,5000.0,0.0,8999.0,Honor,2249.75,66.0,2.22246916324036,Premium
"Honor X6s (Emerald Green, 128 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.51,13.0,5.0,6000.0,0.0,8499.0,Honor,2124.75,18.0,2.8238616307800917,Premium
"Honor X6s (Emerald Green, 256 GB)","₹9,299",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,6.0,64.0,16.76,50.0,16.0,5160.0,0.0,9299.0,Honor,1549.8333333333333,66.0,3.3293902570168834,Premium
"Honor X6s (Ocean Blue, 64 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,64.0,16.71,13.0,5.0,4000.0,0.0,6699.0,Honor,3349.5,18.0,1.194208090759815,Mid
"Honor X6s (Ocean Blue, 128 GB)","₹7,999",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,16.71,32.0,5.0,6000.0,0.0,7999.0,Honor,1333.1666666666667,37.0,4.50056257032129,Premium
